ACCOUNTNO,PROP_TYPE,TX_DIST,PT,SPT,N_GRP,LEA,IMPQUALITY,IMPCONDITIONTYPE,EFFAGE,REMODPCT,BLTASDESCRIPTION,BLTASSTORIES,IMPEXTERIOR,BLTASSF,BEDRMCNT,TOT_BATH,BSMT_TOTAL,BSMT_FIN,BSMT_UNFIN,KITCHENS,ATTGAR,DETGAR,RES_RCNLD,RES_COSTRCN,TOT_RCNLD,TOT_RCN,NEW_PT,MLS_TOTAL_SQFT,HAS_ATTGAR,HAS_DETGAR,HAS_BSMT,BSMT_ISFIN,BSMT_PCTCOMP,IS_REMOD,ACTUAL_AGE,TRUE_VAL
493780408,RS,10,111,111,108,1028,Average,Average,6,0,Split Level,2,Frame Vinyl,1394,3,2,946,320,626,1,440,0,176500,186084,176500,186084,RS,2340,1,0,1,0,0.3382663847780127,0,20,210800
493780409,RS,10,111,111,108,1028,Average,Average,6,0,Ranch 1 Story,1,Frame Vinyl,1225,3,3,1218,1218,0,2,460,0,210318,221682,210318,221682,RS,2443,1,0,1,1,1,0,20,244300
493800302,RS,10,111,111,108,1028,Average,Average,6,0,Ranch 1 Story,1,Frame Vinyl,1548,3,2.75,1536,1536,0,1,460,0,240309,253252,240309,253252,RS,3084,1,0,1,1,1,0,20,267900
493800305,RS,10,111,111,108,1028,Average,Average,6,0,Split Level,2,Frame Vinyl,1681,3,2.5,1038,0,1038,1,484,0,191792,202181,191792,202181,RS,2630,1,0,1,0,0,0,20,210300
494100003,RS,10,111,111,113,1045,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,2050,3,3.5,2032,2032,0,1,1080,360,335664,350122,335664,350122,RS,4082,1,1,1,1,1,0,19,412875
494140001,RSP,10,119,111,104,1018,Average,Above Average,6,0.5,Ranch 1 Story,1,Frame Stucco,1028,2,3,1028,1029,-1,1,460,0,180996,189786,180996,189786,RSP,2166,1,0,1,0,1.0009727626459144,1,20,267900
494140004,RSP,10,119,111,104,1018,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1084,4,3,1084,1084,0,1,420,0,187976,196079,187976,196079,RSP,2168,1,0,1,1,1,0,19,192000
494140011,RSP,10,119,111,104,1018,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,990,2,2,990,990,0,1,400,0,173470,180948,173470,180948,RSP,2010,1,0,1,1,1,0,18,217450
494140014,RSP,10,119,111,104,1018,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1020,2,1,1020,0,1020,1,400,0,140270,146177,140270,146177,RSP,2040,1,0,1,0,0,0,18,158000
494140015,RSP,10,119,111,104,1018,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1020,2,2,1020,1020,0,1,400,0,173545,181026,173545,181026,RSP,2040,1,0,1,1,1,0,18,190900
494140016,RSP,10,119,111,104,1018,Average,Average,5,0,2 Story,2,Frame Stucco,1435,3,3.5,697,697,0,1,420,0,194769,203134,194769,203134,RSP,2196,1,0,1,1,1,0,18,212900
494140017,RSP,10,119,111,104,1018,Average,Average,5,0,2 Story,2,Frame Stucco,1434,3,3.5,684,684,0,1,441,0,196461,204897,196461,204897,RSP,2196,1,0,1,1,1,0,18,214025
494140018,RSP,10,119,111,104,1018,Average,Average,5,0,2 Story,2,Frame Stucco,1449,3,2.5,697,627,70,1,440,0,187986,196069,187986,196069,RSP,2121,1,0,1,0,0.8995695839311334,0,18,188100
494140020,RSP,10,119,111,104,1018,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1119,1,2.5,1119,1119,0,1,420,0,189612,197783,189612,197783,RSP,2238,1,0,1,1,1,0,19,236963
494140021,RSP,10,119,111,104,1018,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1132,4,3,1132,1132,0,1,400,0,193833,202180,193833,202180,RSP,2264,1,0,1,1,1,0,19,253000
494140022,RSP,10,119,111,104,1018,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1148,2,3,1148,1090,58,1,400,0,195036,203413,195036,203413,RSP,2296,1,0,1,0,0.9494773519163763,0,18,193000
