ACCOUNTNO,PRED_IMP,LAND_VAL,SOLD_PRICE,TOT_VAL,PRED_TOT
346100116,301147.19098978076,155900,570000,477100,457047.19098978076
346100124,304000.408081768,167200,616483,495900,471200.408081768
346110004,382636.899850498,207800,795000,635500,590436.899850498
346200202,335108.3942546745,144300,559398,501100,479408.3942546745
346210018,291438.47341368406,107600,475000,415700,399038.47341368406
346210020,295942.157329067,107600,469000,407700,403542.157329067
346230025,252869.24997890924,112000,371492,343200,364869.24997890927
346230035,272476.71795191977,113500,442658,390100,385976.71795191977
346250201,297299.4721702955,137500,443775,423300,434799.4721702955
346250208,232627.68816136947,126000,367500,331900,358627.6881613695
346250215,257234.25566579984,124900,414500,380300,382134.25566579984
346250223,233299.06794491378,128600,390490,336300,361899.06794491375
346250237,283686.2116434645,131000,448500,405500,414686.2116434645
346250238,261521.31482094692,128400,410700,369900,389921.3148209469
346250242,283346.9547441296,133000,458185,418400,416346.9547441296
346250245,252386.28798162495,133100,409200,360000,385486.28798162495
346320033,231018.8978614909,55800,302880,55800,286818.8978614909
346320041,239517.60678126322,53800,328900,53800,293317.60678126325
346360001,186508.3717840961,129400,326825,296500,315908.3717840961
346380629,336596.4890883898,177300,614169,537500,513896.4890883898
346380631,385812.02455713035,175000,702095,580300,560812.0245571304
346410003,239455.7842413373,94500,404000,94500,333955.78424133733
346410004,217788.44053270135,94500,377219,94500,312288.4405327013
346410006,231776.84615513415,94500,385000,94500,326276.84615513415
346410033,242800.02913188306,100100,410000,100100,342900.02913188306
346450411,320518.58647499315,176000,684200,176000,496518.58647499315
350010033,166773.62313398067,105300,210000,224600,272073.62313398067
350050030,221098.97150501644,133000,330000,295900,354098.97150501644
350050039,205166.59995815653,132600,330000,276000,337766.5999581565
350050049,194095.85778860637,135900,258000,280900,329995.8577886064
350140004,186849.66017982448,81500,297000,266700,268349.66017982445
350150017,174234.08907586813,82400,263000,224500,256634.08907586813
350150031,193815.65511521618,90500,245000,253600,284315.65511521616
350180036,168503.01114007764,84400,185000,214000,252903.01114007764
350200015,215755.79664619555,91700,325000,318600,307455.7966461956
350200017,193808.15214528708,91800,260000,258900,285608.1521452871
350210009,186945.20893170292,88000,225200,233400,274945.2089317029
350220007,216048.70524038025,122800,270000,288600,338848.70524038025
350220029,208056.73264056724,123000,265000,301400,331056.73264056724
350230005,212091.55540628827,133300,314000,308300,345391.55540628824
350250024,219349.11838031808,123400,297300,307400,342749.11838031805
350270045,230303.7454872807,126200,385000,324200,356503.7454872807
350310012,222186.82475481636,105000,290500,286000,327186.82475481636
350350009,188455.00237729176,96000,274900,273500,284455.0023772918
350370012,171496.88102849745,83300,217000,228100,254796.88102849745
350410025,162267.75063457785,90800,223000,210100,253067.75063457785
350420010,163462.70556494492,87600,217000,208000,251062.70556494492
350430013,182794.56628537897,73200,253000,245800,255994.56628537897
350430068,181361.29934854884,71200,244500,231000,252561.29934854884
350430093,189972.80479490402,71200,260000,253900,261172.80479490402
350430099,196011.61780428892,72700,253500,245300,268711.6178042889
350430144,181203.5852687895,81000,250000,253700,262203.5852687895
350450003,214466.56835645507,150700,373000,325800,365166.56835645507
350530005,238724.69205776002,147000,378000,365700,385724.69205776
350640017,226694.9772298562,85700,389900,278600,312394.9772298562
350640018,234589.3720832122,84600,400000,324400,319189.3720832122
350660004,271978.3266817907,173200,429000,396300,445178.3266817907
350730023,266743.84691252914,178700,458000,439200,445443.84691252914
350740009,390636.70924662804,189400,625000,554100,580036.709246628
350780023,226340.3333043723,84700,296900,282500,311040.33330437227
350880035,222084.1912269262,83200,279900,270100,305284.19122692617
350960010,196298.90754240888,88300,290000,278900,284598.9075424089
350990006,212587.6710591425,105300,309000,313000,317887.6710591425
351010011,238405.6114849931,139000,336726,338900,377405.61148499313
351580009,228816.93229907088,125500,349950,326700,354316.9322990709
352820011,203822.14831625423,121300,338000,300000,325122.14831625426
353440003,236692.73124960126,123500,397500,333700,360192.73124960123
353660042,358372.90630316123,191600,615000,582900,549972.9063031613
353690008,266969.5969012622,137300,365000,386600,404269.5969012622
353890004,221050.42632188587,78100,298000,266500,299150.4263218859
353910004,339315.84783350216,89100,435000,423400,428415.84783350216
354030003,231444.50463987532,68800,262000,300500,300244.5046398753
354040120,231920.56325930823,114600,332000,334900,346520.5632593082
354230008,273105.3549310506,151400,470000,451700,424505.3549310506
354230013,270305.9529225551,153000,460000,439200,423305.9529225551
354360029,337638.32268739777,181900,510000,521100,519538.32268739777
354400032,335783.74403775495,180900,540000,557100,516683.74403775495
354640207,296095.1683221705,128600,469250,445800,424695.1683221705
354660405,322231.72767767037,124500,454000,444100,446731.72767767037
354680006,831532.5113999305,203000,827000,943300,1034532.5113999305
354750003,293793.60164181475,104000,493000,387800,397793.60164181475
354850079,540419.9427429702,267700,720000,744400,808119.9427429702
355030502,290645.02881585446,123300,465000,408800,413945.02881585446
355120057,295626.8294457294,130300,540000,469500,425926.8294457294
355230603,339811.2324043869,220600,640000,610800,560411.2324043869
355340004,261011.32325725947,130800,490000,379800,391811.32325725944
355450883,276791.18658760656,126000,530000,429200,402791.18658760656
355450885,282193.187671395,123700,385000,430900,405893.187671395
356290010,298943.77249657165,183500,479900,481000,482443.77249657165
356290023,333928.36616077047,156000,520471,500600,489928.36616077047
356440911,264846.13143540325,124600,416900,389300,389446.13143540325
356450028,245505.2595911914,120000,370000,394900,365505.2595911914
356590308,385335.80549135985,219900,753507,219900,605235.8054913599
356680001,180416.4473796744,67900,215000,239800,248316.4473796744
356940107,254930.61888643607,132500,396322,398400,387430.6188864361
356940115,237714.28987479192,133100,357600,346200,370814.2898747919
357040503,336623.6565134803,234100,666500,640200,570723.6565134802
357100519,383763.9627150781,231600,695798,692400,615363.9627150781
357140204,269640.9976151558,155800,455409,428400,425440.9976151558
357140228,296971.0113489184,141200,468000,452800,438171.0113489184
357160061,237481.78307137167,130600,348000,355600,368081.78307137167
357160067,265439.40636675776,132400,428286,405900,397839.40636675776
357230086,257343.78694258936,130500,417000,372400,387843.78694258933
357230093,249914.82359300207,130400,390224,373800,380314.82359300205
357230095,244333.53449548106,130400,381359,366300,374733.53449548106
357230097,240406.55011220463,130400,368321,362900,370806.5501122046
357270003,329827.6812287567,206800,622500,561400,536627.6812287567
357280552,338863.35103489435,231800,728848,624100,570663.3510348944
357340350,233405.20167006378,129100,319445,342000,362505.2016700638
357340358,231590.59911412204,132800,335500,346500,364390.59911412204
357340367,247579.28278439393,128800,420000,128800,376379.28278439393
357340373,252859.70595924286,133900,411579,366400,386759.7059592429
357360017,333688.9412748093,204600,613830,204600,538288.9412748093
357370102,271775.3670555899,85400,385000,380100,357175.3670555899
357370106,297636.1160216235,82600,396000,410700,380236.1160216235
357370111,266575.0003581879,82600,362467,348800,349175.0003581879
357370114,232784.86712595436,82600,316251,288500,315384.86712595436
357370116,287713.22121149895,82600,391532,402300,370313.22121149895
357370128,239377.81188185845,82600,314750,295700,321977.81188185845
357370129,306095.1139026957,82700,428000,409100,388795.1139026957
357370130,263086.13340623217,84100,362828,369900,347186.13340623217
357370134,273276.59996377863,82600,373708,380100,355876.59996377863
357370138,311994.2044652647,82600,435815,424800,394594.2044652647
357370145,263187.05575607356,84700,355634,372300,347887.05575607356
357370150,319394.7111999781,86400,415224,401100,405794.7111999781
357390304,278587.9271296277,132600,484200,132600,411187.9271296277
357390315,289185.80996962637,132800,460131,132800,421985.80996962637
357420205,232881.5708258712,82600,308113,288800,315481.5708258712
357420221,232409.476684466,86800,329173,291300,319209.476684466
357420238,275392.4577372774,86800,409095,360500,362192.4577372774
357460304,273747.3386165793,83100,395854,83100,356847.3386165793
357460328,311459.4346594232,86800,433125,86800,398259.4346594232
357460335,233797.5243621519,82700,365000,82700,316497.52436215186
357470404,249645.34849289374,82600,384990,82600,332245.34849289374
357470406,262396.3771144714,82600,363759,82600,344996.3771144714
357470410,285675.86735876394,82600,461096,82600,368275.86735876394
357470412,287871.6602874522,82600,466222,82600,370471.6602874522
357470416,300228.83120090025,82600,387972,82600,382828.83120090025
357550504,265118.13561095245,82600,393783,82600,347718.13561095245
357550512,317789.3818519381,87200,408467,87200,404989.3818519381
360080011,206547.26170937656,111500,329900,288200,318047.2617093766
360100006,238113.13181841432,107500,334000,348100,345613.1318184143
360100008,213639.52194054992,105300,305000,284000,318939.52194054995
360120032,216724.06143505976,106400,295000,290500,323124.06143505976
360150006,200629.0345763943,138400,289500,302700,339029.0345763943
360160015,215688.9557483192,165100,335000,306100,380788.95574831916
360190005,168634.0378389379,113300,237000,234200,281934.0378389379
360210006,260438.49991942348,126400,395000,381700,386838.4999194235
360210006,260438.49991942348,126400,347900,381700,386838.4999194235
360210006,260438.49991942348,126400,395000,381700,386838.4999194235
360210006,260438.49991942348,126400,347900,381700,386838.4999194235
360310004,217763.61864906078,112300,303000,301100,330063.6186490608
360330001,226872.08922583418,114700,320000,312300,341572.0892258342
360360003,170571.28490367797,123500,270000,254200,294071.284903678
360380004,230806.08790408287,184100,277000,184100,414906.08790408284
360500003,200074.65908036643,130600,339900,296000,330674.65908036643
360520005,231580.28384541598,135200,390000,336000,366780.283845416
360520013,207291.7135660364,135200,329000,299900,342491.71356603643
360520073,197076.4899861208,133900,320000,269500,330976.48998612084
360520074,197328.2767041184,131200,290000,268700,328528.2767041184
360620005,225997.52868322714,125400,317500,327300,351397.52868322714
360640007,222498.53482469235,132300,354000,313300,354798.53482469235
360760038,160856.90024475704,104400,209000,221400,265256.90024475707
360760060,163074.2815072495,105700,212000,221700,268774.2815072495
360790001,206521.099923341,78900,265000,256300,285421.099923341
360790004,193997.72112973643,77900,276000,255200,271897.7211297364
360810022,238427.10447621977,133700,308000,315700,372127.10447621974
360830025,197171.9306396567,94900,290000,269400,292071.9306396567
360830034,196098.04169803797,93300,287000,277200,289398.041698038
360830043,186888.60453659456,93300,295000,262100,280188.6045365946
360850003,181554.5244451582,131200,250000,257000,312754.5244451582
360940001,246639.2245819653,109900,255000,328300,356539.2245819653
361000007,269570.79956469324,155300,468500,413900,424870.79956469324
361010004,293150.4367643521,154600,499000,427300,447750.4367643521
361010015,257963.56739351474,154400,390000,365000,412363.56739351474
361050027,181608.86498618888,88000,300000,232700,269608.8649861889
361050069,170382.82107069547,85600,238000,204600,255982.82107069547
361140020,242637.80356686318,125200,330000,340400,367837.8035668632
361320013,217780.86820841997,136400,318000,308600,354180.86820842
361440019,210305.05666408743,119300,307000,308800,329605.05666408746
361480005,222530.28455018447,131200,349900,313500,353730.2845501845
361480016,268170.3210148299,129800,429900,365700,397970.3210148299
361480018,237255.45671778716,132600,380000,330800,369855.4567177872
361490008,251466.10284226818,136600,291000,339000,388066.1028422682
361530040,263578.9199180461,132200,539900,458800,395778.9199180461
361590023,201111.30993848704,130300,278000,280400,331411.309938487
361670014,288471.8136575542,152500,469900,409600,440971.8136575542
361820010,300321.29714296816,187700,524900,475700,488021.29714296816
361950005,253801.96130577283,150000,379999,375100,403801.9613057728
362300001,177384.41320520657,186500,276000,258500,363884.41320520657
362520030,205686.95173141643,158700,325000,336600,364386.9517314164
363070002,249057.89866572147,109800,364000,362900,358857.89866572147
363100002,236218.14346221846,131200,333000,343600,367418.14346221846
