ACCOUNTNO,PROP_TYPE,TX_DIST,PT,SPT,N_GRP,LEA,IMPQUALITY,IMPCONDITIONTYPE,EFFAGE,REMODPCT,BLTASDESCRIPTION,BLTASSTORIES,IMPEXTERIOR,BLTASSF,BEDRMCNT,TOT_BATH,BSMT_TOTAL,BSMT_FIN,BSMT_UNFIN,KITCHENS,ATTGAR,DETGAR,RES_RCNLD,RES_COSTRCN,TOT_RCNLD,TOT_RCN,NEW_PT,MLS_TOTAL_SQFT,HAS_ATTGAR,HAS_DETGAR,HAS_BSMT,BSMT_ISFIN,BSMT_PCTCOMP,IS_REMOD,ACTUAL_AGE,SF_ROOM,IMPROVED
414710502,RS,39,111,111,161,1601,Average,Average,6,0,Ranch 1 Story,1,Frame Vinyl,1230,3,2.75,1204,1204,0,1,460,0,200346,211185,200346,211185,RS,2434,Yes,No,Yes,Yes,1,No,20,811.3333333333334,241900
414710504,RS,39,111,111,161,1601,Average,Average,6,0,Ranch 1 Story,1,Frame Stucco,1280,3,2,1281,1217,64,1,420,0,204787,215860,204787,215860,RS,2561,Yes,No,Yes,No,0.9500390320062451,No,20,853.6666666666666,219321
414710508,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Stucco,1873,3,4,1094,1061,33,1,400,0,244837,258018,250102,263868,RS,2967,Yes,No,Yes,No,0.9698354661791591,No,20,989,249100
414710509,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Stucco,1588,3,3.25,450,428,22,1,418,0,194510,205042,194510,205042,RS,2038,Yes,No,Yes,No,0.9511111111111111,No,20,679.3333333333334,241900
414710509,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Stucco,1588,3,3.25,450,428,22,1,418,0,194510,205042,194510,205042,RS,2038,Yes,No,Yes,No,0.9511111111111111,No,20,679.3333333333334,219900
414710510,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Vinyl,1254,3,3,1226,1226,0,1,399,0,206713,215597,206713,215597,RS,2510,Yes,No,Yes,Yes,1,No,19,836.6666666666666,225400
414710518,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Vinyl,1545,4,2.75,594,564,30,1,398,0,191106,201459,191106,201459,RS,2117,Yes,No,Yes,No,0.9494949494949495,No,20,529.25,187300
414710519,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Stucco,1964,5,3.5,943,895,48,1,420,0,244264,257415,244264,257415,RS,2907,Yes,No,Yes,No,0.9490986214209968,No,20,581.4,248200
414710526,RS,39,111,111,161,1601,Average,Above Average,6,0.5,Split Level,1,Frame Vinyl,1260,3,3,672,672,0,1,460,0,177772,186410,177772,186410,RS,1932,Yes,No,Yes,Yes,1,Yes,20,644,224000
414710527,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Stucco,1912,3,3.5,915,915,0,1,442,0,236437,249176,236437,249176,RS,2827,Yes,No,Yes,Yes,1,No,20,942.3333333333334,218800
414720010,RS,10,111,111,105,1007,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1637,3,3,1623,1623,0,2,483,0,312636,325933,312636,325933,RS,3260,Yes,No,Yes,Yes,1,No,19,1086.6666666666667,272000
414720011,RS,10,111,111,105,1007,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,2696,3,4.5,2677,2141,536,1,802,0,458581,477689,458581,477689,RS,5392,Yes,No,Yes,No,0.7997758685095255,No,19,1797.3333333333333,300200
414720015,RS,10,111,111,105,1007,Above Average,Average,5,0,2 Story,2,Frame Stucco,2163,4,2.5,1280,0,1280,1,681,0,289333,301389,289333,301389,RS,3991,Yes,No,Yes,No,0,No,19,997.75,386000
414720024,RS,10,111,111,105,1007,Above Average,Average,5,0,2 Story,2,Frame Stucco,1907,3,3.5,1054,1054,0,2,702,0,304300,316979,304300,316979,RS,2926,Yes,No,Yes,Yes,1,No,19,975.3333333333334,236100
414720033,RS,10,111,111,105,1007,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1614,2,2.5,1568,1568,0,1,1192,0,318937,332497,318937,332497,RS,3182,Yes,No,Yes,Yes,1,No,19,1591,270200
414720035,RS,10,111,111,105,1007,Above Average,Average,5,0,2 Story,2,Frame Stucco,1872,3,3,1004,872,132,1,669,0,281185,293172,281185,293172,RS,2876,Yes,No,Yes,No,0.8685258964143426,No,19,958.6666666666666,214400
414750062,RS,40,111,111,173,1708,Above Average,Average,5,0,Ranch 1 Story,1.5,Frame Stucco,2608,3,4.25,2244,2199,45,2,986,0,545930,568677,545930,568677,RS,4600,Yes,No,Yes,No,0.9799465240641712,No,19,1533.3333333333333,446100
414750063,RS,40,111,111,173,1708,Above Average,Average,4,0,Ranch 1 Story,1,Frame Masonry Veneer,2047,3,3.75,2047,2047,0,1,1440,0,475531,490238,475531,490238,RS,4250,Yes,No,Yes,Yes,1,No,17,1416.6666666666667,430400
414750065,RS,40,111,111,173,1708,Above Average,Average,4,0,Ranch 1 Story,1,Frame Masonry Veneer,2929,4,5,2929,2695,234,2,1272,960,678897,700910,678897,700910,RS,7100,Yes,Yes,Yes,No,0.9201092523045408,No,17,1775,481300
414750069,RS,40,111,111,172,Other,Above Average,Average,5,0,Ranch 1 Story,1.5,Frame Stucco,3682,6,6.25,2892,2892,0,2,1767,0,710820,740687,710820,740687,RS,6796,Yes,No,Yes,Yes,1,No,18,1132.6666666666667,527600
414750070,RS,40,111,111,172,Other,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,2488,5,4.25,2741,2741,0,1,1120,0,538198,560873,538198,560873,RS,5385,Yes,No,Yes,Yes,1,No,18,1077,475100
414760604,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Stucco,1912,4,3.5,918,918,0,1,420,0,233840,246442,233840,246442,RS,2901,Yes,No,Yes,Yes,1,No,20,725.25,257400
414760607,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Vinyl,1289,3,3,1247,1247,0,1,460,0,212823,221961,212823,221961,RS,2578,Yes,No,Yes,Yes,1,No,19,859.3333333333334,214050
414760612,RS,39,111,111,161,1601,Average,Average,5,0,Split Level,2,Frame Vinyl,1564,3,2,320,0,320,1,440,0,166852,174075,166852,174075,RS,1879,Yes,No,Yes,No,0,No,19,626.3333333333334,198000
414760620,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Vinyl,1440,3,3.5,720,684,36,1,400,0,195616,204038,195616,204038,RS,2160,Yes,No,Yes,No,0.95,No,19,720,194600
414760629,RS,39,111,111,161,1601,Average,Average,4,0,Ranch 1 Story,1,Frame Vinyl,1110,5,2.75,1094,1094,0,1,441,0,189300,195155,189300,195155,RS,2188,Yes,No,Yes,Yes,1,No,17,437.6,265000
414760632,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Vinyl,1231,3,3,1203,1203,0,1,399,0,202823,211545,202823,211545,RS,2434,Yes,No,Yes,Yes,1,No,19,811.3333333333334,221400
414760642,RS,39,111,111,161,1601,Average,Average,4,0,Split Level,2,Frame Vinyl,1564,3,2.75,336,336,0,1,440,0,185062,190992,185062,190992,RS,1893,Yes,No,Yes,Yes,1,No,16,631,253700
414760645,RS,39,111,111,161,1601,Average,Average,4,0,Ranch 1 Story,1,Frame Vinyl,1403,3,3,1393,1393,0,1,400,0,227722,234971,227722,234971,RS,2806,Yes,No,Yes,Yes,1,No,16,935.3333333333334,271900
414760645,RS,39,111,111,161,1601,Average,Average,4,0,Ranch 1 Story,1,Frame Vinyl,1403,3,3,1393,1393,0,1,400,0,227722,234971,227722,234971,RS,2806,Yes,No,Yes,Yes,1,No,16,935.3333333333334,220400
414760655,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Vinyl,1964,3,3.5,940,940,0,1,434,0,239563,249816,239563,249816,RS,2910,Yes,No,Yes,Yes,1,No,19,970,223500
414760658,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Vinyl,1292,3,3,1264,1200,64,1,361,0,207830,216760,207830,216760,RS,2556,Yes,No,Yes,No,0.9493670886075949,No,19,852,231500
414760664,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Vinyl,1320,3,2.5,0,0,0,1,385,0,142107,148278,142107,148278,RS,1320,Yes,No,No,No,0,No,18,440,198600
414760667,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Vinyl,1093,3,3,1077,1077,0,1,441,0,188536,196662,188536,196662,RS,2242,Yes,No,Yes,Yes,1,No,19,747.3333333333334,255400
414760674,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Masonry Veneer,1326,3,3,1326,1326,0,1,441,0,230347,239945,230347,239945,RS,2652,Yes,No,Yes,Yes,1,No,19,884,306300
414760680,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Vinyl,1789,3,3.5,1028,925,103,1,420,0,233266,243256,233266,243256,RS,2838,Yes,No,Yes,No,0.8998054474708171,No,19,946,256050
414760681,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Masonry Veneer,1247,3,3,1247,1247,0,1,441,0,219964,229129,219964,229129,RS,2494,Yes,No,Yes,Yes,1,No,19,831.3333333333334,234700
414760682,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Vinyl,1200,3,3,1176,1176,0,1,440,0,202560,211271,202560,211271,RS,2376,Yes,No,Yes,Yes,1,No,19,792,273400
414770077,RS,10,111,111,107,1053,Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1258,3,3,1258,1258,0,1,430,0,213008,219843,213008,219843,RS,2516,Yes,No,Yes,Yes,1,No,17,838.6666666666666,247300
414770084,RS,10,111,111,107,1053,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1505,3,3,1425,1354,71,1,525,0,242177,252518,242177,252518,RS,2930,Yes,No,Yes,No,0.9501754385964912,No,18,976.6666666666666,343200
414830009,RS,181,111,111,761,7602,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1972,3,5,2822,2822,0,2,900,0,428655,446516,428655,446516,RS,4794,Yes,No,Yes,Yes,1,No,19,1598,353900
414830014,RS,181,111,111,761,7602,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,2100,6,3.5,2072,828,1244,1,1040,0,345959,360645,345959,360645,RS,4254,Yes,No,Yes,No,0.3996138996138996,No,19,709,301400
414830017,RS,181,111,111,761,7602,Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1592,3,3,1592,1592,0,2,575,0,269776,278367,269776,278367,RS,3184,Yes,No,Yes,Yes,1,No,17,1061.3333333333333,262300
414860403,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Aluminum,1913,3,3.5,922,737,185,1,436,0,230049,239634,230049,239634,RS,2835,Yes,No,Yes,No,0.7993492407809111,No,19,945,268200
414860405,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Vinyl,1867,4,3.5,1094,1094,0,1,400,0,238034,247952,238034,247952,RS,2949,Yes,No,Yes,Yes,1,No,18,737.25,232400
414860409,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Vinyl,1448,3,3.5,720,720,0,1,400,0,199204,207754,199204,207754,RS,2168,Yes,No,Yes,Yes,1,No,18,722.6666666666666,202500
414860410,RS,39,111,111,161,1601,Average,Average,3,0,2 Story,2,Frame Vinyl,2262,4,4.5,898,808,90,1,726,0,274511,280113,274511,280113,RS,3160,Yes,No,Yes,No,0.8997772828507795,No,15,790,269400
414860414,RS,39,111,111,161,1601,Average,Above Average,5,0.6,2 Story,2,Frame Vinyl,1448,3,3.5,720,648,72,1,400,0,196358,203072,196358,203072,RS,2250,Yes,No,Yes,No,0.9,Yes,19,750,219400
414860421,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Vinyl,2046,4,3,1254,1129,125,1,400,0,257886,268881,257886,268881,RS,3284,Yes,No,Yes,No,0.9003189792663477,No,18,821,281600
414860424,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Aluminum,1962,3,2.5,939,0,939,1,442,0,207039,218231,207039,218231,RS,2901,Yes,No,Yes,No,0,No,20,967,246800
414860427,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Stucco,2033,4,3.25,754,754,0,1,400,0,244475,254932,244475,254932,RS,3100,Yes,No,Yes,Yes,1,No,19,775,301700
414860431,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Aluminum,1890,5,3.5,1111,1111,0,1,660,0,246519,259788,246519,259788,RS,3001,Yes,No,Yes,Yes,1,No,20,600.2,304400
414860433,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Aluminum,1873,5,3.5,1094,1094,0,1,400,0,237862,250676,237862,250676,RS,2967,Yes,No,Yes,Yes,1,No,20,593.4,227125
414860434,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Vinyl,1448,3,3.5,720,705,15,1,400,0,197040,205500,197040,205500,RS,2168,Yes,No,Yes,No,0.9791666666666666,No,18,722.6666666666666,209200
414860439,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Aluminum,1912,3,3.5,915,915,0,1,442,0,233341,245917,233341,245917,RS,2854,Yes,No,Yes,Yes,1,No,20,951.3333333333334,275800
414860448,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Aluminum,1664,3,2.5,756,0,756,1,400,0,186328,196429,186328,196429,RS,2501,Yes,No,Yes,No,0,No,20,833.6666666666666,238900
414860452,RS,39,111,111,161,1601,Average,Average,6,0,2 Story,2,Frame Aluminum,1603,3,2.5,816,734,82,1,420,0,202570,213526,202570,213526,RS,2419,Yes,No,Yes,No,0.8995098039215687,No,20,806.3333333333334,261400
414860459,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Vinyl,1508,3,2.5,750,0,750,1,400,0,171390,178802,171390,178802,RS,2258,Yes,No,Yes,No,0,No,19,752.6666666666666,259400
414900012,RS,130,111,111,707,7022,Above Average,Average,4,0,2 Story,2,Frame Stucco,2904,4,6,2025,1923,102,1,1311,0,526074,542592,526074,542592,RS,4970,Yes,No,Yes,No,0.9496296296296296,No,17,1242.5,563800
414900033,RS,130,111,111,707,7022,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,2030,3,5,2054,2054,0,2,1456,0,466154,480777,466154,480777,RS,4084,Yes,No,Yes,Yes,1,No,16,1361.3333333333333,429100
414950001,RS,150,111,111,729,7222,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1686,3,2,1672,0,1672,1,473,0,213300,222438,213300,222438,RS,3358,Yes,No,Yes,No,0,No,18,1119.3333333333333,225300
414950004,RS,150,111,111,729,7222,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1328,3,3,1338,1338,0,1,512,0,221231,230699,221231,230699,RS,2666,Yes,No,Yes,Yes,1,No,18,888.6666666666666,273800
414950028,RS,150,111,111,729,7222,Average,Average,5,0,2 Story,2,Frame Vinyl,2627,4,2.75,1805,0,1805,1,586,0,275668,287404,275668,287404,RS,4400,Yes,No,Yes,No,0,No,18,1100,259900
414950034,RS,150,111,111,729,7222,Average,Average,5,0,Split Level,2,Frame Stucco,1628,3,3.5,1040,1040,0,1,550,0,232876,242829,232876,242829,RS,2668,Yes,No,Yes,Yes,1,No,18,889.3333333333334,183200
414980006,RS,45,111,111,185,Other,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1918,3,4.25,1860,1860,0,2,844,0,422168,435472,422168,435472,RS,4000,Yes,No,Yes,Yes,1,No,17,1333.3333333333333,447250
414990012,RS,45,111,111,183,1834,Above Average,Average,5,0,2 Story,2,Frame Stucco,3127,4,3.5,1358,1290,68,1,642,0,402492,419513,402492,419513,RS,5069,Yes,No,Yes,No,0.9499263622974963,No,18,1267.25,550500
414990013,RS,45,111,111,183,1834,Above Average,Average,5,0,2 Story,2,Frame Vinyl,1968,3,3.75,1024,1024,0,1,400,0,292996,305454,292996,305454,RS,2992,Yes,No,Yes,Yes,1,No,18,997.3333333333334,266450
414990032,RS,45,111,111,183,1834,Above Average,Average,5,0,2 Story,2,Frame Stucco,2025,3,3.5,1024,1024,0,1,400,0,295421,307980,295421,307980,RS,3175,Yes,No,Yes,Yes,1,No,18,1058.3333333333333,290300
415000055,RS,45,111,111,183,1834,Above Average,Average,4,0,2 Story,2,Frame Stucco,2236,4,3.25,1105,1105,0,2,566,0,328186,338542,328186,338542,RS,3700,Yes,No,Yes,Yes,1,No,16,925,321509
415000060,RS,45,111,111,183,1834,Above Average,Average,4,0,2 Story,2,Frame Stucco,2501,4,3.5,1207,1146,61,1,566,0,346792,357724,346792,357724,RS,3708,Yes,No,Yes,No,0.9494614747307374,No,16,927,290800
415000063,RS,45,111,111,183,1834,Above Average,Average,4,0,2 Story,2,Frame Stucco,3052,4,2.5,1514,1438,76,1,611,0,399496,412099,399496,412099,RS,4566,Yes,No,Yes,No,0.9498018494055482,No,17,1141.5,428100
415020803,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Stucco,1971,3,4,1208,1208,0,1,400,0,257147,268132,257147,268132,RS,3179,Yes,No,Yes,Yes,1,No,19,1059.6666666666667,319800
415020811,RS,39,111,111,161,1601,Average,Average,5,0,Split Level,2,Frame Stucco,1564,3,2,336,0,336,1,440,0,175332,182887,175332,182887,RS,1822,Yes,No,Yes,No,0,No,18,607.3333333333334,202800
415030704,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Stucco,2194,4,3.5,1068,1068,0,1,400,0,262451,273386,262451,273386,RS,3262,Yes,No,Yes,Yes,1,No,18,815.5,278200
415030707,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Vinyl,1914,3,3.75,919,873,46,1,420,0,237018,247144,237018,247144,RS,2833,Yes,No,Yes,No,0.9499455930359086,No,18,944.3333333333334,277950
415050004,RS,10,111,111,106,Other,Average,Average,4,0,2 Story,2,Frame Stucco,2265,4,3.25,1214,1093,121,1,770,0,280213,289086,280213,289086,RS,3425,Yes,No,Yes,No,0.9003294892915981,No,16,856.25,342300
415060004,RS,10,111,111,101,1001,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1155,2,2.5,1216,1216,0,1,441,0,237075,247203,237075,247203,RS,2948,Yes,No,Yes,Yes,1,No,18,1474,277415
415060006,RS,10,111,111,101,1001,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1225,2,2,1225,612,613,1,526,0,219691,229095,219691,229095,RS,2450,Yes,No,Yes,No,0.4995918367346939,No,18,1225,241600
415060012,RS,10,111,111,101,1001,Above Average,Average,4,0,Ranch 1 Story,1,Frame Stucco,1014,1,3,1014,1014,0,1,494,0,217375,224098,217375,224098,RS,2028,Yes,No,Yes,Yes,1,No,17,2028,264754
415060016,RS,10,111,111,101,1001,Above Average,Above Average,5,0.5,Ranch 1 Story,1,Frame Stucco,1420,3,2.75,1406,1406,0,1,442,0,272276,282444,272276,282444,RS,2826,Yes,No,Yes,Yes,1,Yes,18,942,286550
415060027,RS,10,111,111,101,1001,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1140,2,2.25,1140,1140,0,1,471,0,225948,235363,225948,235363,RS,2280,Yes,No,Yes,Yes,1,No,18,1140,230800
415060036,RS,10,111,111,101,1001,Above Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1166,3,2.75,1139,1000,139,1,463,0,230743,240607,230743,240607,RS,2305,Yes,No,Yes,No,0.8779631255487269,No,18,768.3333333333334,271000
415070115,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1591,3,2.75,1525,1525,0,2,483,0,255713,266618,255713,266618,RS,3116,Yes,No,Yes,Yes,1,No,18,1038.6666666666667,318700
415090003,RS,10,111,111,106,1015,Above Average,Average,5,0,Ranch 1 Story,1.5,Frame Stucco,2179,4,3.5,1718,1718,0,1,1062,0,377503,393482,377503,393482,RS,3897,Yes,No,Yes,Yes,1,No,18,974.25,367300
415150902,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Vinyl,1386,3,2.75,1350,1350,0,1,400,0,224078,233685,224078,233685,RS,2736,Yes,No,Yes,Yes,1,No,19,912,280900
415150904,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Vinyl,1386,3,2.75,1350,1350,0,1,400,0,224968,234613,224968,234613,RS,2736,Yes,No,Yes,Yes,1,No,19,912,252200
415150916,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Vinyl,1038,2,3,994,994,0,1,437,0,181195,188995,181195,188995,RS,2032,Yes,No,Yes,Yes,1,No,18,1016,194100
415150918,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Masonry Veneer,1251,3,3,1251,1226,25,1,420,0,219119,228249,219119,228249,RS,2538,Yes,No,Yes,No,0.9800159872102319,No,19,846,225600
415150919,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Vinyl,1129,3,2,1115,0,1115,1,420,0,155124,161588,155124,161588,RS,2244,Yes,No,Yes,No,0,No,18,748,199900
415160005,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Stucco,1564,3,3,496,496,0,1,440,0,196075,204495,196075,204495,RS,1893,Yes,No,Yes,Yes,1,No,18,631,246300
415160007,RS,39,111,111,161,1601,Average,Average,5,0,Ranch 1 Story,1,Frame Vinyl,1295,3,3,1273,1273,0,1,488,0,216815,226099,216815,226099,RS,2568,Yes,No,Yes,Yes,1,No,18,856,246100
415160008,RS,39,111,111,161,1601,Average,Average,5,0,2 Story,2,Frame Vinyl,1468,3,3,720,720,0,1,480,0,198309,206822,198309,206822,RS,2188,Yes,No,Yes,Yes,1,No,18,729.3333333333334,274400
415160010,RS,39,111,111,161,1601,Average,Above Average,5,0.6,2 Story,2,Frame Vinyl,1564,3,2.5,304,304,0,1,440,0,182429,188662,182429,188662,RS,1880,Yes,No,Yes,Yes,1,Yes,18,626.6666666666666,232750
415180001,RSOB,140,111,111,714,7106,Average,Average,4,0,2 Story,2,Frame Stucco,3050,5,2.5,1888,755,1133,1,840,0,338274,348736,338274,348736,RSOB,4938,Yes,No,Yes,No,0.3998940677966102,No,17,987.6,374900
415210002,RS,10,111,111,101,1001,Average,Average,NA,0,2 Story,0,Frame Stucco,2529,5,3.5,1124,927,197,1,528,0,289547,304786,289547,304786,RS,3684,Yes,No,Yes,No,0.8247330960854092,No,8,736.8,344900
415210004,RS,10,111,111,101,1001,Average,Average,NA,0,2 Story,0,Frame Stucco,2161,4,3.5,930,625,305,1,640,0,259830,262455,259830,262455,RS,3160,Yes,No,Yes,No,0.6720430107526881,No,3,790,316222
415210008,RS,10,111,111,101,1001,Above Average,Average,3,0.2,2 Story,2,Frame Stucco,2282,4,4,1141,1141,0,1,522,0,336741,343613,336741,343613,RS,3423,Yes,No,Yes,Yes,1,Yes,15,855.75,297800
415210011,RS,10,111,111,101,1001,Average,Average,2,0.2,2 Story,2,Frame Stucco,2302,4,2.5,1184,0,1184,1,528,0,245806,250884,245806,250884,RS,3486,Yes,No,Yes,No,0,Yes,8,871.5,333100
415210011,RS,10,111,111,101,1001,Average,Average,2,0.2,2 Story,2,Frame Stucco,2302,4,2.5,1184,0,1184,1,528,0,245806,250884,245806,250884,RS,3486,Yes,No,Yes,No,0,Yes,8,871.5,303600
415210013,RS,10,111,111,101,1001,Average,Average,NA,0,2 Story,0,Frame Stucco,2526,4,2.5,1300,0,1300,1,506,0,256135,269616,256135,269616,RS,3826,Yes,No,Yes,No,0,No,8,956.5,355400
415210019,RS,10,111,111,101,1001,Average,Average,NA,0,2 Story,0,Frame Siding,2582,4,2.5,1318,0,1318,1,506,0,257781,271348,257781,271348,RS,3900,Yes,No,Yes,No,0,No,8,975,363100
415210032,RS,10,111,111,101,1001,Average,Average,NA,0,2 Story,0,Frame Stucco,1806,3,2.5,799,0,799,1,862,0,203154,213846,203154,213846,RS,2670,Yes,No,Yes,No,0,No,8,890,302600
415210035,RS,10,111,111,101,1001,Above Average,Average,4,0,2 Story,2,Frame Stucco,2442,5,4,1221,1221,0,2,504,0,364418,375936,364418,375936,RS,3663,Yes,No,Yes,Yes,1,No,17,732.6,376800
415210036,RS,10,111,111,101,1001,Above Average,Above Average,4,0.75,2 Story,2,Frame Stucco,2038,4,3.75,1174,1174,0,1,524,0,312744,320426,312744,320426,RS,3297,Yes,No,Yes,Yes,1,Yes,17,824.25,309000
415210044,RS,10,111,111,101,1001,Above Average,Average,4,0,2 Story,2,Frame Stucco,1986,4,4,1129,1129,0,1,500,0,311058,320926,311058,320926,RS,3300,Yes,No,Yes,Yes,1,No,17,825,364400
415210050,RS,10,111,111,101,1001,Above Average,Average,5,0.2,2 Story,2,Frame Stucco,2442,5,2.75,1221,183,1038,1,504,0,303636,316537,303636,316537,RS,3663,Yes,No,Yes,No,0.14987714987714987,Yes,18,732.6,257900
415210052,RS,10,111,111,101,1001,Above Average,Average,5,0,2 Story,2,Frame Stucco,2428,3,3.5,1214,1214,0,2,504,0,359117,374080,359117,374080,RS,3642,Yes,No,Yes,Yes,1,No,18,1214,301500
415210054,RS,10,111,111,101,1001,Average,Average,5,0,Ranch 1 Story,1,Frame Stucco,1767,4,2.75,1848,1848,0,1,550,0,281999,293999,281999,293999,RS,3638,Yes,No,Yes,Yes,1,No,18,909.5,301400
415210055,RS,10,111,111,101,1001,Above Average,Average,NA,0,2 Story,2,Frame Siding,2052,3,3.25,744,744,0,1,575,0,276738,297568,276738,297568,RS,2796,Yes,No,Yes,Yes,1,No,10,932,304300
415210068,RS,10,111,111,101,1001,Above Average,Average,2,0,Ranch 1 Story,1.5,Frame Stucco,2054,3,3.5,1562,1484,78,1,502,0,348530,355806,348530,355806,RS,3616,Yes,No,Yes,No,0.9500640204865557,No,13,1205.3333333333333,365000
415210070,RS,10,111,111,101,1001,Above Average,Average,3,0.2,Ranch 1 Story,1,Frame Stucco,1608,4,3,1608,1608,0,1,504,0,307728,314008,307728,314008,RS,3216,Yes,No,Yes,Yes,1,Yes,15,804,287500
415210071,RS,10,111,111,101,1001,Above Average,Above Average,3,0.6,2 Story,2,Frame Stucco,1696,3,3.25,1045,1035,10,1,400,0,273862,278465,273862,278465,RS,2741,Yes,No,Yes,No,0.9904306220095693,Yes,14,913.6666666666666,280900
415210079,RS,10,111,111,101,1001,Above Average,Average,2,0,2 Story,2,Frame Stucco,1954,4,2.5,828,82,746,1,760,0,258280,263714,258280,263714,RS,2742,Yes,No,Yes,No,0.09903381642512077,No,13,685.5,266800
415210079,RS,10,111,111,101,1001,Above Average,Average,2,0,2 Story,2,Frame Stucco,1954,4,2.5,828,82,746,1,760,0,258280,263714,258280,263714,RS,2742,Yes,No,Yes,No,0.09903381642512077,No,13,685.5,209800
415210082,RS,10,111,111,101,1001,Above Average,Average,5,0,2 Story,2,Frame Stucco,2318,5,3.75,1203,1143,60,1,528,0,331795,345620,331795,345620,RS,3600,Yes,No,Yes,No,0.9501246882793017,No,18,720,352600
